x1,y1,z1,torso_lift_joint,arm_right_1_joint,arm_right_2_joint,arm_right_3_joint,arm_right_4_joint,arm_right_5_joint,arm_right_6_joint,arm_right_7_joint
0.31638898435528473,-0.3906778766255525,1.444738446457414,0.2578334209591179,-3.45345556317918,-0.755704423463768,-2.0303906399811686,-1.7058892733025273,1.8618823520780234,1.5752169632609756,2.0807151294396795
0.3049749281041208,0.01164503393450628,0.5640846074014036,0.215080552613781,-1.855939267961209,-0.47445298792354085,-0.8725669064427111,-2.0814245718229385,0.765558931672937,-0.6270848912179982,-0.40710673046018964
-0.12912833644138305,-1.0881984281972448,0.8869679681149528,0.11726104701155474,-1.7417540682788768,-1.6374498125094208,1.5871380633381178,0.1317295322584503,2.023961399958675,0.27644652329923525,0.5666185437858677
0.4571071206930631,-0.8436870784581152,0.8339012449266647,0.06797649937653735,-1.853950579929187,-1.844915167652816,0.766560029747457,-1.3198356222973615,1.75673359334827,1.5014257002580864,1.1956455913726864
0.38285212243156114,-0.7793946628717345,0.9157537715860948,0.25591980828497696,-1.3749297204962658,-1.038768349216954,-1.8049019902250465,0.0960536812721251,-0.010003030813824587,2.372992101904738,-1.1528288035224583
-0.3108536657024779,-0.5985515180443333,0.15401073751414085,0.06277056015526583,-0.6207185710729779,-1.7089595834765026,-1.4274563350613063,-0.35227486722465073,2.7142468217226066,-0.7024831082594345,-0.8441947879298939
0.7779385626469131,0.24731438367935468,0.9735071259348587,0.26918491278850176,-3.8511431527771447,-1.9727014721709173,0.4202909203800796,-1.7305561305171309,2.492171777573437,-0.22936002902332064,-1.584993836325596
0.8742387172972802,-0.22635873305012763,0.46530035464675973,0.2145508461410046,-3.037244818820681,0.05990904125869623,-1.3245271497085784,-0.062079115599591894,2.6526295140767933,-0.9697107962141471,0.5090777710989497
0.20200533341058982,-0.382453860993822,1.0121149638490505,0.05453739590208248,-1.089805993707074,-1.918175823974252,1.9402348585421687,-1.7572397785309062,3.089499838351435,1.80834905673718,0.4169303538675102
0.042340137030666955,-0.6544411401634163,0.6509748844226276,0.13821964943951037,0.07140567658381292,0.007758943759179404,2.0081841085429266,-1.8148278948389849,2.607305294140427,1.127899954539627,-1.6826806945442292
-0.6122471553141476,-0.5697251537064166,1.0586374351803427,0.2012621307512379,-1.2661553488371116,-2.137708897424617,-0.2031602589220608,0.3351369509872225,0.13644846913454955,0.38631599874047007,-0.2567487291597457
0.7440966500782646,-0.9357335350778729,1.0362034261033182,0.06838890917083554,-2.324770168756422,-0.9811688958968361,-1.8690251874330004,0.12204307483123467,0.7525030085562419,0.43109179206780124,-1.5547299901131144
0.4326959547658097,-0.7395871038174473,0.7370244780798199,0.12798265114247515,-1.125770157432144,0.2804803843758614,2.219749699384251,-1.273817385217714,0.637464297887266,-0.9501015192209883,0.33323668007772456
0.7096019551464258,-0.3788530108568306,0.5883273324599182,0.08784727026124003,-2.9752988555007978,-0.9764853419520054,-0.3711859741253035,-2.170075680430009,-0.6793503504884089,2.0654005952232475,-2.2198105697543156
-0.023318275866873375,-0.8844312028311845,0.8431025257118376,0.05916219905421452,-1.5596525823238112,-1.4402394873736748,0.3080457206709729,-0.38021151934734254,2.602402678252907,-1.498743606993129,1.5727323130677262
-0.06212987594794825,-0.8941696721240252,0.8289050149130182,0.0747019308731213,-1.2729831876513718,-1.1426695982827746,2.024600360860807,-1.434316651213316,-0.7378419112363823,1.6115477936678708,1.6958612061376632
0.1066953454227203,-0.6835490832205965,0.809477480486144,0.2944896634124718,0.062228929688102896,0.8125073715219939,2.01617426419542,-1.9567189819159485,-0.5648575746589333,-0.253740451397117,0.23544255711340378
0.8160449623284595,-0.6488087816491882,1.0810199839897707,0.16459668045408823,-2.537393296595448,-0.5575218904629726,-1.3919655869547076,0.8314754910117782,2.4638797516528093,1.5621466828055324,-0.1390526056097759
1.012738838625865,-0.3221629599695396,0.5317989975153501,0.24229133264402772,-2.267531331658456,-0.16804686239333244,0.4436936198507062,-0.7372717706356868,3.050261824831608,-0.09485288566774674,-1.4365160531226795
-0.24512121134149892,-0.17128013770649336,0.6216665706625415,0.22798625844116976,-0.5544421427486577,-2.0527106337186036,-0.22415602767778475,0.5391779911119808,2.1581586146463994,2.6014301762001915,0.1398168669227997
0.40590199326519977,-0.8763125755410786,0.9976019948851683,0.2822890264096508,-3.22183991494469,-0.14402879194892027,-1.6495738579482593,-1.3383377230272346,-0.5610324711116661,-0.3407401100810912,0.7776930187174569
0.5037593318152989,-0.5132073090963394,0.41732872104653385,0.12159642880417826,0.024662346337051444,-0.9596487935213329,0.8252599498908147,-2.1045257671798567,0.6024380868153649,2.116682517461574,0.49059097695336196
0.7876477648564415,0.14178149245650015,1.191601412569819,0.28659596377209473,0.0222972942170927,0.47950369494047185,-1.3694645520885937,-1.5036249835117572,1.741839218937678,-0.31762218427158195,1.0446873109257455
0.6151353457444129,0.06115090938649834,1.1992542362432883,0.19476083619797327,-1.8678347501763573,0.3446911681164948,0.9370128471332648,-2.094300494254669,-0.9580089718560658,0.9803854182454401,-0.06145830901835603
0.3054734784067306,-0.4101037970649306,1.6799913157745892,0.1739344903243885,-2.246797632140379,-2.1584741917174446,1.2757012816416973,-1.1693374886245096,2.732943043164808,0.031163493670228082,0.289643172066799
0.2382561993123451,-0.7193948550789788,0.5477113490804287,0.15864287660058216,-4.038792740604304,0.7710899892922625,-0.8427284408865237,-1.5992599288463478,0.0949837628961685,2.4874569936465627,-1.8056200944738308
0.22413299927002187,-0.2666425856336507,1.3973145988274398,0.1338172639356747,-2.5772672889350954,-1.902157768391661,-1.880695330721283,0.19666825003842936,0.807207554234123,2.3475212337202467,0.49946760928177514
0.563493140665989,0.18661406652497614,0.9341039279494803,0.036714170486782105,-3.618635917826968,-1.5491722290793057,2.1173346491455325,-1.5100182708595344,1.1173412591195468,2.3703439441677308,2.123811351444879
0.15769834701235572,0.04743183584964217,1.2466965422141771,0.09656979065425686,-4.10098284536544,-1.7079398348845558,-1.9434469867838806,-1.5817232108276627,1.3523816920923146,2.2717823561866988,0.16564927900121829
0.7010026386845715,0.13962952011533158,0.22646490382273804,0.09346584315829853,-2.371053047254547,0.7009709826732886,-0.5415870576293418,0.16898480916274783,1.2273681906642413,-0.7590859077000469,-0.7978514342538037
1.0336599497005448,0.08744265348264932,0.984275379320182,0.26216159261969185,-0.5462905918198514,0.8503784136115502,1.659717139790184,0.5312809801778116,0.22094781507391303,0.15002386687139957,-1.032178509205472
0.6724672324865484,-0.44998952793296054,0.5224084820779782,0.20662374797493938,-0.14143772328983717,-1.1269624392454558,0.25372538212421614,-1.2740549339133627,-0.4224097550744852,-0.7076620732539305,-1.9674278954422675
0.7262332722230739,-0.21614205549444668,0.6609376078993391,0.29794728338494875,-3.6963794666084557,-0.1139933530406656,1.3996263544058416,-1.4596662532804485,0.0511980326639887,2.4880674771825833,-1.0476885880025384
0.6334992638249209,0.28747984831862666,0.785944584695706,0.24782729327171898,-0.6679155190888841,0.1038763892273804,-0.9442520309102531,-1.8167720683545716,-0.11737468527998374,0.5704314257968452,0.023493471075107797
0.32772859996171794,-0.785542700831522,0.4962004005518794,0.31778780156590847,-0.3874345404539362,-1.2587348356275323,1.2025428094449495,-1.150688373492085,1.520582068474376,1.2168219540918357,1.4669011654525201
0.678628340515393,-0.4248735775869029,0.013301431317373446,0.033529358719234514,-3.33987096134665,-0.010003757457360818,0.282754022581601,-0.6678890412182787,-0.9323989205447027,-0.07174397769083962,1.6249263416114732
0.8356906658701126,-0.5382119532409746,0.7098367019011205,0.23829294415700725,-2.32853380963579,-1.122707148015425,-0.14403270366425835,-1.6589872886278787,2.3671242219617223,-0.4354813407425415,-1.5420087947039245
0.6488280527304978,-0.8204612243555898,1.4757456386707186,0.279279671712986,-2.3334724988149693,-1.482121481165646,1.1542209907582461,-0.49034144403280777,-1.0839415802753947,-0.20431015123451424,-1.4375602232134432
-0.32519246485418785,-0.5072196208728046,0.4648939164371673,0.1675679178921471,-1.6341708889580426,-1.4282913141862155,-2.0359542867295572,-1.4951362366409247,0.8464725025960642,0.20098862244465643,-1.4390451992004782
0.17571218775816508,-0.3292375094452434,0.8917299720054959,0.27151733023074914,-0.19982872971279464,-1.5627784841604888,1.9118417379718442,-2.12082811003329,2.9385482026232532,2.435778998707899,-2.1716634122464304
0.8759626369875169,-0.045489261523385366,0.5792339314167497,0.12732168984147646,-4.002630589560344,-0.7295673241610905,1.129427171953061,-1.3079955640579457,0.3130781458856853,1.9945121250726814,0.08934310860358607
0.06262726247404692,-0.42553870680611044,0.1399935817785636,0.07167976039636043,-1.2597382420946077,-2.0309641186312524,-0.9497822167534604,-1.7500021372779155,0.7849768170346865,0.20272835220269925,0.09737598030524686
-0.2690501139914603,-0.7164441834952727,1.2233729744376096,0.128834339380003,-2.444808325222077,-1.870121657226479,1.2587076507259018,0.691004000635485,-1.0790083512193047,0.9796092913632033,1.1742757012196694
0.7195207404514674,-0.17664494048564136,0.12700844677057707,0.11097874873819355,-0.8145904477055432,-0.25193643673082855,1.909885580231352,0.8083710919511721,-0.9896581232741908,0.3297910374338964,0.20913160662861585
0.23879573563421158,-0.5424421870590543,1.241811970218295,0.07917890909658434,-1.5909682533901375,-2.132152574968497,1.9034116070129246,-1.3704897372686164,-1.0020517103174034,-1.0687848581294985,-1.1560660867709025
0.5931694259146294,0.22109465198933098,1.3864110134092487,0.052940960151510286,-4.207518345917276,-1.5604364100585306,1.1422411561134984,0.8381790629944814,2.9544071291551885,0.5760440773460844,0.1416408422222566
0.7077521460419827,0.022091434575734425,0.4184373491084315,0.11983721398959543,-0.8751779347543363,0.15068964395995343,1.5322628907749507,0.5483377359218216,0.7550401045654138,1.6670867261728257,1.3636606275636374
0.21947910943368867,0.17601905447014596,0.5945628481191341,0.24075543961452295,-4.057722071450267,-0.3568925947178636,1.4059472617814182,-1.9697591238255896,1.1017052866331285,-0.444431895567153,0.72512225835119
0.8575404135140624,0.1093549155786474,1.129101721033417,0.06017904294386486,-0.18224371196303313,0.7065288898203053,-0.8246151748597683,-1.0949864080661402,0.8355929621844589,0.2102671416023214,-1.3795036542328265
0.8600466677443791,-0.4572590482115772,1.118095537826929,0.11457214422280124,-4.049872899353163,-1.0532352895413402,-1.092389390932442,-1.0014534483176727,-0.3015404223498228,-0.43055570565074786,0.5650309306251382
0.8492510957597256,-0.19838329868756593,1.2241391432619564,0.0359490181852265,-4.021622119523997,-0.9486010218926718,-1.8680147155588025,-1.3760981172129387,3.2103479317072057,-0.6504573334871311,-1.3435626077745857
0.8392196097269627,-0.8793723929394792,0.8328355469248923,0.19691027931781008,-2.103327344689321,-0.40983840513382397,-0.5486425623949092,0.33930390158352264,-0.5613630458699466,0.26106091432321565,0.8445581116592029
0.3694754947384838,-0.8228664071046541,0.7036174710061044,0.2845467621537304,-2.674928223336561,-0.4484546481174949,-1.9176544430180185,-1.6571414806810694,-0.8704179332025039,1.5051066371394128,-0.943275850531081
0.030521902092092535,-0.18640580758837108,0.5614793692870822,0.2415646908288212,-4.024183772358312,0.44810324291117865,1.4933425185429614,-1.9046952242904114,-1.0723927031044718,-1.2846244270014264,1.573874136793115
0.5127863492302601,-0.5510419397762938,0.204020281768754,0.1353086877868977,-1.9989640591839672,-0.769370401583116,-0.7703908287679464,-1.2460844649184128,-0.06167141464142567,-0.002072796285858214,-1.5579707143766304
1.0110619067430298,0.07214217116530995,0.9122447015625968,0.04030678525645448,-0.9271228147827466,0.8272012197741334,-2.025546995972638,0.0999878294004618,-0.8582879991072092,0.941219310075045,1.1396951609274169
0.09346723516181861,0.04346137033129495,1.5226151877349514,0.17653212983342553,-3.2745394049694134,-1.8535070645645082,-0.7196616047435722,0.30572196759625514,0.5280258985755473,1.6904731698136302,1.3472280007602428
0.1665427556085635,-0.47050564622590635,0.6643585988756847,0.1905457620028248,-3.3773278048531137,0.3170335578985528,-0.0062332208190910565,-2.07209633593027,1.8617457793763794,2.429809786803802,1.464927921292361
0.0005218689559882191,-0.6775271991123273,0.842659922792516,0.0748077407090588,-1.8126030231420862,-1.0556542211517823,0.5614818202177707,0.5991362548704011,-0.5061125653525651,2.275867908978196,1.7913231514731245
-0.27412529408652164,-0.5351623222482317,1.0217266486138301,0.23352306580013277,-0.4967782123176854,-1.803072494003716,1.8967628539599866,-2.0960077123530674,2.543502348645538,-1.199666832779048,-1.3590958244316176
0.8933332413656111,0.04255379560430838,0.4825575651315467,0.08500876584328462,-0.4882350446510627,0.32804250460024753,1.7898765012746483,0.4935114495038129,3.092697727910091,-0.569958464208006,1.9218975705686674
0.3089709737177334,-0.3768524257326485,0.4297419300910518,0.19618716220091442,-2.439260124306802,-0.470882580290374,-0.7005173394078796,-1.2975612198032205,-0.10412665859772652,-1.1758537032693361,-0.015298753009378607
1.0344824696831547,-0.27249790159822057,0.5804868558133359,0.17250574754947856,-0.7333976211012956,0.5473447083956178,-1.9132459094325371,-0.4269592516222196,0.901557339767229,1.0332236285417729,-0.23466832872224083
0.03023061017662575,-0.7492652299765183,0.518054604918523,0.21921102256836703,-2.0318753158967833,-1.3851529576428026,-1.6235116097941806,-1.8194566533890635,-0.7182682309508635,1.1308709744149263,-0.6613136173830785
0.19089023467053798,-0.8328344723914647,1.00557567135729,0.11030073800074008,-1.663873047562111,-0.8533862559764329,1.88402124977175,-1.2998489015475303,1.8445104468157103,-1.2939225243482932,2.028861998699429
0.3317645678633614,-0.7917865828784475,1.2808321691917082,0.03227448288258172,-3.2090617599001487,-1.8146765911802563,-1.2604410917322617,-1.3401334582719637,0.6079352863761596,0.6791481611890153,-2.220916440804988
0.4956429780481802,-0.4301102254089531,0.10884668053450999,0.13488820390762524,-1.2163681245075706,-0.36772613594594405,-1.3012184255461205,-0.4625132432127248,2.7469356343151947,1.2515232858786787,-0.1255488759109738
0.643980856124438,0.11515524576575596,0.6461063375205974,0.12192850532785418,-3.937460077395471,-1.431137220950104,-2.1755216207318027,0.8254708010557339,-0.18793649631011,1.8664488163897333,-1.4747363567710885
0.060770617157355815,-0.8717148788067233,0.9339194403244881,0.11061900275872233,-2.4581795508346618,-1.1885038111708066,1.3278548485944273,0.7374804859981475,2.7174963265073404,-0.8804945305454505,1.2314392674612988
0.6612366967468438,0.13440386973274188,0.5381663321523817,0.0702590314306393,-0.2546030753370415,-0.6001291774696704,-0.7281961527115679,-1.6975811203951197,-1.125575370875064,-0.4885064337539827,1.842649213628924
0.6357246474293027,-0.46728579714942675,1.0595348399696434,0.04598720397965628,-3.2458079685826786,-1.9904887360963546,0.21760742002900624,-1.6875473577570332,1.5385987487677357,1.7667416077011642,1.4325753789312756
0.858623133615922,-0.08786143933711942,1.2577899088160196,0.11970632081608584,-3.690910104065286,-1.3633360228537346,1.6007331579198616,-0.34304333572107004,0.5042073109039973,1.7627362661575483,-1.9384420896897425
0.99231788543527,-0.490901373464555,0.4263688456461494,0.139218826783474,-0.20608459415657188,0.15059337398798633,-0.23417187330635958,0.10437061470075049,3.1630345677479346,0.39642166672798895,0.634348043444797
1.1070800112759642,-0.21705063665910895,0.8136594720546367,0.18892496622410587,-0.22920513529443576,0.48544598867308886,1.8517001511690796,0.4107559862717169,3.1148833759465173,0.4152155418048151,-2.014017934302301
0.5299579943527465,-0.5042348381384657,0.5811163555571237,0.2770613792947922,-4.066839491480536,0.18764107011359,-0.5495259540228338,-1.252611239919839,-0.40804553429634005,2.618894039623907,-1.941970554006679
0.8261478925316645,-0.28675519126377086,0.6604665772532217,0.27229851876150896,-1.4735527603583158,0.06053400373103357,0.9422917202205362,0.4355901480122269,-0.36012975538811354,-1.5150258970345918,0.4385230794103516
0.596986200039989,0.5085747032862317,1.20764276126544,0.18044607481531144,-3.875062378126883,-1.6755943128218174,-1.6354380493774685,0.7265746040228888,0.08972256950702473,-0.042969616381694165,-0.791864423995887
-0.15179816865888335,-0.5677727155372072,0.8345642604671335,0.17693083693249895,-3.3270798316453933,0.6962430573833538,-1.0015605944076682,-2.0954370971296035,-0.0980708280383733,0.004742074736065138,-0.6615955433075846
0.5847212826490941,-0.43971995371006,0.8403685229556833,0.12385812839871982,-0.6628905632990225,-0.07098404976214279,0.263647964378775,-2.1721183381700655,-1.0219399468427652,2.5975256919948877,1.2563522165813847
